_about,average_price,house_price_index,ref_month,ref_period_duration,ref_period_start,ref_region,sales_volume,percentage_change,percentage_annual_change
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2015-03,107595,64.8,2015-03,3,2015-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,129.0,0.4,6.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2015-04,112015,67.5,2015-04,3,2015-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,159.0,4.1,7.4
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2015-05,112015,67.5,2015-05,3,2015-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,159.0,4.1,7.4
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2015-06,112015,67.5,2015-06,3,2015-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,159.0,4.1,7.4
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2015-07,113641,68.5,2015-07,3,2015-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,190.0,1.5,6.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2015-08,113641,68.5,2015-08,3,2015-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,190.0,1.5,6.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2015-09,113641,68.5,2015-09,3,2015-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,190.0,1.5,6.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2015-10,114815,69.2,2015-10,3,2015-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,180.0,1.0,7.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2015-11,114815,69.2,2015-11,3,2015-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,180.0,1.0,7.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2015-12,114815,69.2,2015-12,3,2015-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,180.0,1.0,7.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2016-01,112998,68.1,2016-01,3,2016-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,178.0,-1.6,5.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2016-02,112998,68.1,2016-02,3,2016-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,178.0,-1.6,5.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2016-03,112998,68.1,2016-03,3,2016-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,178.0,-1.6,5.0
