_about,average_price,house_price_index,ref_month,ref_period_duration,ref_period_start,ref_region,sales_volume,percentage_change,percentage_annual_change
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2022-11,153818,100.9,2022-11,3,2022-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,268.0,-0.7,11.3
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2022-12,153818,100.9,2022-12,3,2022-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,268.0,-0.7,11.3
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2023-01,152453,100.0,2023-01,3,2023-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,190.0,-0.9,6.1
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2023-02,152453,100.0,2023-02,3,2023-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,190.0,-0.9,6.1
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2023-03,152453,100.0,2023-03,3,2023-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,190.0,-0.9,6.1
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2023-04,151527,99.4,2023-04,3,2023-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,207.0,-0.6,2.0
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2023-05,151527,99.4,2023-05,3,2023-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,207.0,-0.6,2.0
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2023-06,151527,99.4,2023-06,3,2023-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,207.0,-0.6,2.0
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2023-07,159979,104.9,2023-07,3,2023-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,232.0,5.6,3.3
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2023-08,159979,104.9,2023-08,3,2023-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,232.0,5.6,3.3
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2023-09,159979,104.9,2023-09,3,2023-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,232.0,5.6,3.3
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2023-10,157316,103.2,2023-10,3,2023-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,215.0,-1.7,2.3
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2023-11,157316,103.2,2023-11,3,2023-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,215.0,-1.7,2.3
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2023-12,157316,103.2,2023-12,3,2023-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,215.0,-1.7,2.3
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2024-01,159155,104.4,2024-01,3,2024-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,192.0,1.2,4.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2024-02,159155,104.4,2024-02,3,2024-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,192.0,1.2,4.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2024-03,159155,104.4,2024-03,3,2024-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,192.0,1.2,4.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2024-04,164037,107.6,2024-04,3,2024-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,199.0,3.1,8.3
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2024-05,164037,107.6,2024-05,3,2024-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,199.0,3.1,8.3
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2024-06,164037,107.6,2024-06,3,2024-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,199.0,3.1,8.3
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2024-07,168587,110.6,2024-07,3,2024-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,236.0,2.8,5.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2024-08,168587,110.6,2024-08,3,2024-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,236.0,2.8,5.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2024-09,168587,110.6,2024-09,3,2024-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,236.0,2.8,5.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2024-10,167323,109.8,2024-10,3,2024-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,254.0,-0.7,6.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2024-11,167323,109.8,2024-11,3,2024-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,254.0,-0.7,6.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2024-12,167323,109.8,2024-12,3,2024-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,254.0,-0.7,6.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2025-01,169841,111.4,2025-01,3,2025-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,239.0,1.5,6.7
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2025-02,169841,111.4,2025-02,3,2025-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,239.0,1.5,6.7
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2025-03,169841,111.4,2025-03,3,2025-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,239.0,1.5,6.7
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2025-04,171852,112.7,2025-04,3,2025-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,186.0,1.2,4.8
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2025-05,171852,112.7,2025-05,3,2025-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,186.0,1.2,4.8
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2025-06,171852,112.7,2025-06,3,2025-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,186.0,1.2,4.8
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2025-07,175275,115.0,2025-07,3,2025-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,223.0,2.0,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2025-08,175275,115.0,2025-08,3,2025-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,223.0,2.0,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2025-09,175275,115.0,2025-09,3,2025-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,,2.0,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2025-10,175275,115.0,2025-10,3,2025-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,,2.0,4.0
